,Loudness,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,ZCR,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,Mel_Spectrogram_1,Mel_Spectrogram_2,Mel_Spectrogram_3,Mel_Spectrogram_4,Mel_Spectrogram_5,Mel_Spectrogram_6,Mel_Spectrogram_7,Mel_Spectrogram_8,Mel_Spectrogram_9,Mel_Spectrogram_10,Mel_Spectrogram_11,Mel_Spectrogram_12
0,0.0008697941431095852,-480.98935,-372.43185,-330.53015,-313.98843,-301.93777,-315.14255,-318.39484,-319.64136,-331.5858,-342.28595,-341.51233,-275.5469,0.203125,0.7822861,0.7284274,0.46040872,0.6086288,1.0,0.8852439,0.63989997,0.57608724,0.73481184,0.747795,0.7888936,0.739027,8.273423e-05,0.00025094723,0.00023412949,0.00020488039,0.00025844842,0.00022581338,0.00018966847,0.00014665257,0.00012478663,0.0001582758,0.00020367916,0.16614568
1,0.003767794274657678,-16.504131,-54.34109,-91.26911,-104.508514,-92.88483,-84.31377,-86.38782,-81.81384,-85.34097,-89.68275,-80.506004,-26.475729,0.3583984375,0.76741034,0.75369424,0.43025368,0.35798538,0.7422482,1.0,1.0,1.0,0.9676587,1.0,1.0,1.0,9.976045e-05,0.0004442087,0.00038611976,0.00027957693,0.00048113213,0.00035661316,0.00025362786,0.00029785943,0.00025010452,0.00016497262,0.00018096404,0.053836063
2,0.010898289327507202,-9.751448,8.644533,29.374157,38.580353,33.7822,32.367615,27.546474,24.43895,25.130096,25.284847,33.39672,50.847294,0.52880859375,0.28978628,0.42925808,0.30672976,0.24417183,0.6195002,0.59530455,0.39496022,0.53978884,0.6871791,0.6177671,0.62725204,0.61250293,3.3894252e-05,0.00016248848,0.00027687557,0.00025152517,0.00040556616,0.00036618166,0.0003932706,0.00095958135,0.0011192468,0.0005411176,0.0005263596,0.005819561
3,0.01842829593632658,39.235825,25.902733,5.13475,-17.119375,-31.765766,-32.343586,-35.27028,-44.28067,-33.555237,-22.427017,-21.51718,-13.407679,0.6494140625,0.19928643,0.22784507,0.16749369,0.20940247,0.61771166,0.63890517,0.44034123,0.6899331,1.0,0.7077857,0.9089825,0.722198,2.844951e-05,0.00014450417,0.00031196405,0.00075756543,0.0019905241,0.0011928101,0.0014570594,0.0014773814,0.00047741304,0.00023552297,0.00029075885,0.0014982452
4,0.019159997440937944,0.36832812,-5.214245,-13.7423115,-10.93495,-0.96775293,9.858704,15.66003,10.61776,5.561633,10.275506,14.040428,24.343372,0.71484375,0.11858689,0.13963589,0.0996223,0.08571377,0.12923135,0.13438497,0.10289367,0.13282065,0.1942162,0.15268561,0.17356561,0.17378959,1.3675816e-05,9.07758e-05,0.00016522079,0.00047386295,0.0015602714,0.00093235256,0.00088109646,0.0011764022,0.00067197165,0.00040593185,0.00035108184,0.0011953012
5,0.0172924018143391,5.740344,10.001316,10.711495,15.480565,6.2216673,-2.5768456,-4.691315,-9.642137,-15.6527405,-14.870461,-13.113101,-15.506557,0.7666015625,0.086107515,0.49113706,0.53466547,0.26220754,0.120878175,0.035443112,0.015445158,0.017370146,0.02979613,0.035197835,0.03020556,0.043529037,0.00030607323,0.0011060004,0.0009900595,0.00082846225,0.0011755101,0.0009341529,0.0009641665,0.0009398808,0.0005898598,0.00047795888,0.00048280883,0.004857615
6,0.02028956826736012,-20.87236,-20.072693,-16.278683,-6.708165,-2.1092834,4.7906456,12.523235,11.928516,11.216796,12.253038,8.837115,-14.690952,0.79931640625,0.10702903,0.7353225,0.67729914,0.38908496,0.27213207,0.07897042,0.029486217,0.0295511,0.04082388,0.046011105,0.048544563,0.050730385,0.00048396867,0.0018897036,0.0015033471,0.00094087323,0.0014758098,0.0011723316,0.0016808782,0.0014179591,0.00085334614,0.00083070365,0.0007971397,0.0033670834
7,0.01993616558102268,10.426555,12.1044235,14.735977,13.537775,9.289909,5.8584895,9.945976,7.131811,0.24411812,-0.75178325,1.0747257,-16.896166,0.80615234375,0.18885258,0.3507322,0.48591927,0.47245714,0.4131519,0.12098534,0.049766082,0.04068859,0.051185127,0.04871414,0.060968056,0.052686315,9.6572665e-05,0.0006033371,0.0010784677,0.0009647759,0.0012225517,0.0010014266,0.0010428346,0.0010162564,0.0014199864,0.0013598294,0.0009141345,0.0016744961
8,0.015857680474209632,15.557354,10.54627,8.395607,-3.3128824,-10.359256,-0.1917355,6.481269,7.502862,4.9908476,10.383333,9.560382,-11.170264,0.81982421875,0.23826653,0.5116787,0.6788428,0.9231604,0.9069759,0.14475743,0.047326926,0.04736094,0.07494945,0.059560515,0.08940242,0.075356014,0.0002889932,0.0039402475,0.010933251,0.008753686,0.004487384,0.002675582,0.0024282204,0.001803327,0.0024414249,0.0034143124,0.002367647,0.002217159
9,0.013606647628453782,7.45083,7.990462,9.584239,2.1824608,-3.1675296,-0.36642444,0.5916208,8.44623,13.992731,16.80698,15.2340355,-7.0293646,0.81201171875,0.28439865,0.7493294,1.0,1.0,0.8141004,0.23891847,0.08391746,0.08353116,0.1398305,0.11642953,0.13993269,0.10932791,0.0002408281,0.00460838,0.024404705,0.029511135,0.014272444,0.0056471084,0.0042756316,0.0032453514,0.002683479,0.00264093,0.002151782,0.0030080252
